link,smartphone,tela,touchscreen,4g,3g,camera traseira,camera selfie,nfc,gravacao de video,conexoes,funcoes,dual chip,altura,largura,profundidade,formato,flash embutido,memoria interna,modelo,operadora,peso,sistema operacional,sugestoes,html_error,tecnologia,recursos da tela,bateria em conversacao,processador,tamanho da tela,resolucao da tela,tecnologia da tela,slot de expansao,marca,1x,2x,3x,4x,5x,6x,7x,8x,9x,10x,"total de r$ 629,00 parcelado sem juros",nome,garantia (meses),peso produto,cest,unidade de medida,cor principal,quantidade de imeis,lastro,camada,certificado anatel,dimensoes do produto,bateria,conteudo da embalagem,bateri,camera principal mp,camera secundaria mp,ram,wi-fi,gp,acelerometro,versao bluetooth,armazenamento interno,formato da tela,"detalhes do produto  cor: cinza  dimensoes do produto: 12,5 x 6,5 x 2 cm ; 136 g  peso de envio: 449 g pilha(s) ou bateria(s): 1 ion de litio baterias ou pilhas necessarias (inclusas). numero do modelo: smatx1joyx02  asin: b074fjldmm  registro no inmetro: 056281605363  disponivel desde: 17 de agosto de 2017  avaliacoes dos clientes: 3,5 de 5 estrelas2 classificacoes de cliente lista de mais vendidos da amazon: no 525 em eletronicos (conheca o top 100 na categoria eletronicos)  .zg_hrsr { margin: 0; padding: 0; list-style-type: none; } .zg_hrsr_item { margin: 0 0 0 10px; } .zg_hrsr_rank { display: inline-block; width: 80px; text-align: right; }  no164  em celulares e smartphones",detalhes do produto  asin: b0845zfqch  codigo de barras: 0751320718457  avaliacoes dos clientes: seja o primeiro a escrever uma avaliacao
https://www.jacotei.com.br/smartphone-asus-zenfone-3-ze552kl-desbloqueado-gsm-dual-chip-32gb-android-6-0-branco/p,Sim,"5.5""",Sim,Sim,Sim,16.0 Megapixels,8.0 Megapixels,Não,4K,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",Sim,15.2cm,7.7cm,0.76cm,Barra,Sim,32GB,ZE552KL,Sem Operadora,155g,Android 6.0 Marshmallow,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.pontofrio.com.br/1502163626?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1502163626&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1502163626,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-asus-zenfone-max-pro-m1-zb602kl-desbloqueado-64gb-dual-chip-android-preto/p,Sim,6'',Sim,Sim,Sim,13 Megapixels,8.0 Megapixels,Não,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","E-mail, GPS, MP3, Redes Sociais, Rádio, Viva Voz",Sim,15.9cm,7.6cm,0.80cm,Barra,,64GB,Max Pro M1,Sem Operadora,,,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.casasbahia.com.br/1502163626?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1502163626&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1502163626,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.pontofrio.com.br/14750133?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=14750133&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-14750133,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.casasbahia.com.br/14750133?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=14750133&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-14750133,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.extra.com.br/14750133?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=14750133&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-14750133,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/celular-samsung-galaxy-a30s-desbloqueado-64gb-android-9-0-violeta-cartao-de-memoria-32gb/p,Sim,"6.4""",Sim,Sim,Sim,25 Megapixels,16 Megapixels,Sim,Full HD,"Bluetooth, Fone de Ouvido, Wi-fi","Alarme, E-mail, GPS, Viva Voz, Vídeo",Sim,15.8cm,7.4cm,0.78cm,Barra,,64GB,Galaxy A30s,Sem Operadora,169g,Android 9 Pie,"Samsung Galaxy, Samsung Galaxy Série A",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e60ead5f8e95eac3d576ccd&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1451187505%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/celular-samsung-galaxy-a30s-sm-a307gt-6dl-desbloqueado-64gb-dual-chip-tv-digital-android-9-0-branco-cartao-de-memoria-32gb/p,Sim,"6.4""",Sim,Sim,Sim,25 Megapixels,16 Megapixels,Sim,Full HD,"Bluetooth, Fone de Ouvido, Wi-fi","Alarme, Com TV, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",Sim,15.8cm,7.4cm,0.78cm,Barra,Sim,64GB,Galaxy A30s,Sem Operadora,169g,Android 9 Pie,"Samsung Galaxy, Samsung Galaxy Série A",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-motorola-one-action-xt2013-1-desbloqueado-dual-chip-128gb-android-pie-9-0-branco/p,Sim,"6.3""",Sim,Sim,Sim,12 Megapixels,12 Megapixels,Sim,4K,"Bluetooth, Fone de Ouvido, Micro USB, Wi-fi","Alarme, E-mail, GPS, Rádio, Viva Voz, Vídeo",Sim,16cm,7.1cm,0.92cm,Barra,Sim,128GB,One Action,Sem Operadora,181g,Android 9 Pie,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.extra.com.br/1501564618?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1501564618&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1501564618,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-lenovo-vibe-a7010-desbloqueado-4g-dual-chip-32gb-13mp-preto/p,Sim,"5.5""",Sim,Sim,Sim,13 Megapixels,5.0 Megapixels,Sim,,"Bluetooth, EDGE, Fone de Ouvido, GPRS, Leitor de Cartão, Micro USB, USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Redes Sociais, Viva Voz, Vídeo",Sim,15.3cm,7.6cm,0.91cm,Barra,Sim,32GB,Vibe A7010,Sem Operadora,160g,Android 5.1 Lollipop,,False,GSM,,,,,,,Micro SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e60e964f8e95eac3d576233&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1451187505%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-a5-2017-duos-sm-a520f-ds-desbloqueado-gsm-dual-chip-64gb-android-6-0-dourado/p,Sim,"5.2""",Sim,Sim,Sim,16.0 Megapixels,16 Megapixels,Sim,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",Sim,14.6cm,7.1cm,0.79cm,Barra,Sim,64GB,Galaxy A5,Sem Operadora,159g,Android 6.0 Marshmallow,Samsung Galaxy,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-a5-2017-duos-sm-a520f-ds-desbloqueado-gsm-dual-chip-64gb-android-6-0/p,Sim,"5.2""",Sim,Sim,Sim,16.0 Megapixels,16 Megapixels,Sim,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",Sim,14.6cm,7.1cm,0.79cm,Barra,Sim,64GB,Galaxy A5,Sem Operadora,159g,Android 6.0 Marshmallow,Samsung Galaxy,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-motorola-moto-g4-plus-xt1640-dual-chip-32gb-android-6-0-branco-bamboo/p,Sim,"5.5""",Sim,Sim,Sim,16.0 Megapixels,5.0 Megapixels,Não,Full HD,"Bluetooth, EDGE, Fone de Ouvido, HDMI, Micro USB, Wi-fi","Alarme, E-mail, GPS, MP3, Redes Sociais, Rádio, Viva Voz",Sim,15.2cm,7.6cm,0.98cm,Barra,Sim,32GB,Moto G4 Plus,Sem Operadora,157g,Android 6.0 Marshmallow,Motorola Moto G,False,GSM,Resistente à Arranhões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-j8-sm-j810m-desbloqueado-tela-6-dual-chip-64gb-android-8-0-oreo-preto/p,Sim,6'',Sim,Sim,Sim,5.0 Megapixels,16 Megapixels,,,"Bluetooth, EDGE, Fone de Ouvido, GPRS, Micro USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Viva Voz, Vídeo",Sim,15.9cm,7.5cm,0.82cm,Barra,Sim,64GB,Galaxy J8,Sem Operadora,191g,Android 8.0,Samsung Galaxy,False,,Full HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-motorola-g8-plus-xt2019-2-desbloqueado-64gb-dual-chip-android-9-0-cereja/p,Sim,"6.3""",Sim,Sim,Sim,48 Megapixels,25 Megapixels,Não,,"Bluetooth, Fone de Ouvido, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",Sim,15.8cm,7.5cm,0.91cm,Barra,,64GB,G8 Plus,Sem Operadora,188g,Android 9 Pie,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e60ead4f8e95eac3d576c52&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1451187468%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e60ead5f8e95eac3d576d00&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1451187468%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e60e964f8e95eac3d576242&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1451187468%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-j8-sm-j810m-desbloqueado-tela-6-dual-chip-64gb-android-8-0-oreo-prata/p,Sim,6'',Sim,Sim,Sim,5.0 Megapixels,16 Megapixels,,,"Bluetooth, EDGE, Fone de Ouvido, GPRS, Micro USB, Wi-fi","Alarme, E-mail, GPS, Gravador de Voz, MP3, Viva Voz, Vídeo",Sim,15.9cm,7.5cm,0.82cm,Barra,Sim,64GB,Galaxy J8,Sem Operadora,191g,Android 8.0,Samsung Galaxy,False,,Full HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.casasbahia.com.br/1501564619?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1501564619&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1501564619,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5d9399dc6c28a3cb50cba455&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F600525847%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e0603bcf8e95eac3dcabd45&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1429984250%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.casasbahia.com.br/1503023109?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1503023109&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1503023109,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.extra.com.br/1503023109?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1503023109&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1503023109,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-quantum-you-e-desbloqueado-dual-chip-32gb-android-7-0-cinza/p,Sim,"5""",Sim,Sim,Sim,13 Megapixels,8.0 Megapixels,Não,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, Rádio, Viva Voz, Vídeo",Sim,14.5cm,7.3cm,0.91cm,Barra,Sim,32GB,YOU E,Sem Operadora,179g,Android 7.0 Nougat,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-xiaomi-redmi-8-desbloqueado-dual-chip-64gb-android-9-0-pie-preto/p,Sim,"6.2""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Não,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, Redes Sociais, Viva Voz, Vídeo",Sim,15.6cm,7.5cm,0.94cm,Barra,Sim,64GB,Redmi 8,Sem Operadora,188g,Android 9 Pie,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-asus-zenfone-3-ze552kl-desbloqueado-gsm-dual-chip-4g-32gb-android-6-0-preto-safira/p,Sim,"5.5""",Sim,Sim,Sim,16.0 Megapixels,8.0 Megapixels,Não,"4K, HD","Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",Sim,14.6cm,7.3cm,0.76cm,Barra,Sim,32GB,Zenfone 3,Sem Operadora,150g,Android 6.0 Marshmallow,,False,GSM,Full HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-asus-zenfone-max-shot-zb634kl-desbloqueado-dual-chip-64gb-android-8-0-vermelho/p,Sim,"6.2""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Não,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, Rádio, Viva Voz, Vídeo",Sim,15.9cm,7.6cm,0.84cm,Barra,Sim,64GB,Zenfone Max Shot,Sem Operadora,165g,Android 8.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-motorola-moto-g8-power-xt2041-1-desbloqueado-dual-chip-64gb-android-10-azul/p,Sim,"6.4""",Sim,Sim,Sim,16.0 Megapixels,16 Megapixels,,,"Bluetooth, Fone de Ouvido, Micro USB, Wi-fi","Alarme, E-mail, Viva Voz, Vídeo",Sim,,,,Barra,Sim,64GB,Moto G8 Power,Sem Operadora,,Android 10,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5c897cc36c28a3cb508297da&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F134218638%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5c897cf16c28a3cb50829817&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F134218638%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com.br/dp/B083L8CL28/ref=asc_df_B083L8CL281589810400000/?tag=20173568-20&creative=380333&creativeASIN=B083L8CL28&linkCode=asn,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.pontofrio.com.br/15353252?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=15353252&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-15353252,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.carrefour.com.br/SMARTPHONE-ASUS-ZENFONE-3-DELUXE-ZS550KL-4RAM-64GB-LTE-DUAL-PRATA/p/MP15529086?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo5MDg2MzQ0LCJza3UiOiJNUDE1NTI5MDg2IiwiZ3JvdXBJZCI6Ik1QMTU1MjkwODYiLCJsb2ciOiIxNC8wNS8yMDIwIDAzOjM5In0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-xiaomi-redmi-8-desbloqueado-dual-chip-64gb-android-9-0-pie-azul/p,Sim,"6.2""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Não,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, Redes Sociais, Viva Voz, Vídeo",Sim,15.6cm,7.5cm,0.94cm,Barra,Sim,64GB,Redmi 8,Sem Operadora,188g,Android 9 Pie,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-xiaomi-redmi-7-desbloqueado-32gb-dual-chip-android-9-pie-azul-cometa/p,Sim,"6.2""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Não,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, MP3, Viva Voz, Vídeo",Sim,15.8cm,7.5cm,0.84cm,Barra,Sim,32GB,Redmi 7,Sem Operadora,180g,Android 9 Pie,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-samsung-galaxy-a5-2016-duos-a510m-ds-desbloqueado-gsm-dual-chip-4g-android-5-1-16gb/p,Sim,"5.2""",Sim,Sim,Sim,13 Megapixels,,Sim,Full HD,"Bluetooth, EDGE, Fone de Ouvido, GPRS, Leitor de Cartão, Micro USB, USB, Wi-fi","Alarme, E-mail, MP3, Viva Voz, Vídeo",Sim,14.4cm,7.1cm,0.73cm,Barra,Sim,16GB,Galaxy A5,Sem Operadora,143g,Android 5.1 Lollipop,Samsung Galaxy,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5829d4deeec3dfb1f8079241&redirect_url=http%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F13987451%2Fsmartphone-motorola-moto-g-3-geracao-music-dual-chip-desbloqueado-android-lollipop-5-1-tela-5-16gb-wi-fi-camera-de-13mp-preto%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=58245d3deec3dfb1f8cf24b0&redirect_url=http%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F13987451%2Fsmartphone-motorola-moto-g-3-geracao-music-dual-chip-desbloqueado-android-lollipop-5-1-tela-5-16gb-wi-fi-camera-de-13mp-preto%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/celular-samsung-galaxy-a30s-sm-a307gt-6dl-desbloqueado-64gb-tv-digital-android-9-0-violeta/p,Sim,"6.4""",Sim,Sim,Sim,25 Megapixels,16 Megapixels,Sim,Full HD,"Bluetooth, Fone de Ouvido, Wi-fi","Alarme, Com TV, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",,15.8cm,7.4cm,0.78cm,Barra,Sim,64GB,Galaxy A30s,Sem Operadora,169g,Android 9 Pie,"Samsung Galaxy, Samsung Galaxy Série A",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5dae7b266c28a3cb501159c2&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1219601089%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5eb6802cf8e95eac3d9c9586&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1700982746%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-asus-zenfone-max-shot-zb634kl-desbloqueado-dual-chip-64gb-android-8-0-prata/p,Sim,"6.2""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Não,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","Alarme, E-mail, GPS, Rádio, Viva Voz, Vídeo",Sim,15.9cm,7.6cm,0.84cm,Barra,Sim,64GB,Zenfone Max Shot,Sem Operadora,165g,Android 8.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-motorola-moto-g6-xt1925-desbloqueado-dual-chip-64gb-android-8-0-ouro-rose/p,Sim,"5.7""",Sim,Sim,Sim,12 Megapixels,8.0 Megapixels,Não,,"Bluetooth, EDGE, Fone de Ouvido, GPRS, Micro USB, Wi-fi","Alarme, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",Sim,15.3cm,7.2cm,0.83cm,Barra,Sim,64GB,XT1925,Sem Operadora,162g,Android 8.0,,False,,Full HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/celular-samsung-galaxy-a30s-desbloqueado-64gb-dual-chip-tv-digital-android-9-0-preto/p,Sim,"6.4""",Sim,Sim,Sim,25 Megapixels,16 Megapixels,Sim,Full HD,"Bluetooth, Fone de Ouvido, Wi-fi","Alarme, Com TV, E-mail, GPS, MP3, Rádio, Viva Voz, Vídeo",Sim,15.8cm,7.4cm,0.78cm,Barra,,64GB,Galaxy A30s,Sem Operadora,169g,Android 9 Pie,"Samsung Galaxy, Samsung Galaxy Série A",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jacotei.com.br/smartphone-asus-zenfone-max-pro-m1-zb602kl-desbloqueado-64gb-dual-chip-android-prata/p,Sim,6'',Sim,Sim,Sim,13 Megapixels,8.0 Megapixels,Não,,"Bluetooth, Fone de Ouvido, USB, Wi-fi","E-mail, GPS, MP3, Redes Sociais, Rádio, Viva Voz",Sim,15.9cm,7.6cm,0.80cm,Barra,,64GB,Max Pro M1,Sem Operadora,,,,False,GSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://produto.pontofrio.com.br/14422918?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=14422918&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-14422918,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
